LUX,"Temperature
(Celsius)","Humidity
(in %)",Moisture,a,b,c,e,y,Y,
15122,33,25,552,9.62390591611821,5.24833380191629,0.25,66.2172576724302,683.141232141462,-9671.30024268488,1
24150,22,31,634,10.0920396590807,3.31132995230379,0.31,72.3817415523513,768.652744737562,-11638.6808830733,0
4417,30,23,780,8.39321601159653,4.51544993495972,0.23,82.6445539378254,322.852876971134,-18186.4053519338,0
32827,27,36,646,10.3990066264847,4.29409129247696,0.36,73.2574441331509,833.082853258305,-11656.9806190549,1
32898,22,33,787,10.4011671446321,3.31132995230379,0.33,83.1170064279546,780.301317365341,-16257.1250604199,0
31517,22,28,310,10.3582823617772,3.31132995230379,0.28,45.5330392279911,995.021946753886,-1807.0625524945,1
25094,37,27,205,10.1303840527196,5.56905491978365,0.27,34.6749544486298,990.572116456666,458.482113381809,1
11516,36,22,511,9.35149265173207,5.41853992195166,0.22,63.0038647722899,639.310549619337,-8725.32660724383,0
22128,30,39,102,10.0045990539045,4.51544993495972,0.39,21.7042827215594,1044.56563081353,2531.27797351259,1
8609,31,56,742,9.06056344665796,4.66596493279171,0.56,80.0505896685746,477.946392042775,-16314.0261098442,0
8485,38,26,922,9.04605517766833,5.71956991761564,0.26,91.9320942295094,396.58338644629,-22491.6075883832,1
6350,28,46,1011,8.75621009188674,4.21441993929574,0.46,97.4697280060311,310.869694407149,-25868.718966754,1
22058,38,36,207,10.0014306268661,5.71956991761564,0.36,34.8988624547466,957.352780774009,249.914355820773,1
12960,35,22,506,9.46962296990626,4.89279003035213,0.22,62.6053549680346,671.536240315795,-8433.35443548788,0
12885,22,23,671,9.46381912308646,3.31132995230379,0.23,75.0619633765209,604.986708761016,-13545.2717027547,0
15872,24,35,101,9.67231182952465,3.61235994796777,0.35,21.5593629361003,972.313056226341,2186.07566804919,1
11578,24,22,73,9.35686202463895,3.61235994796777,0.22,17.2626021029853,925.800631071848,2343.7142014057,1
31492,27,55,785,10.3574888243044,4.29409129247696,0.55,82.9821866233663,764.773229452027,-16268.6399243662,0
7880,34,42,136,8.97208318285193,5.11750992628768,0.42,26.3645695687914,777.926842709699,725.287027181859,0
10943,24,54,896,9.30045526141844,3.61235994796777,0.54,90.2755523105947,475.734143284376,-21269.9813382779,0
17314,30,23,479,9.75927070177572,4.51544993495972,0.23,60.4268397522498,753.726637443198,-7297.30073976821,0
18118,31,54,970,9.80466119822923,4.66596493279171,0.54,94.9433309288606,557.000799374828,-23337.5878566552,1
10706,24,51,996,9.27855961095333,3.61235994796777,0.51,96.5501542305095,433.144936377309,-24809.4574679585,0
31910,32,27,928,10.3706747192723,4.8164799306237,0.27,92.3117807873313,708.381165287713,-21172.4157978722,0
17130,29,50,127,9.74858659131817,4.36493493712773,0.5,25.1766605395708,964.16971348095,1747.32470897821,1
28634,27,37,192,10.2623501019203,4.29409129247696,0.37,33.1993391364581,1039.56937279899,961.382541730907,1
25972,37,30,165,10.1647743136284,5.56905491978365,0.3,30.0110576991269,1026.99096645053,1406.06126939528,1
17995,27,56,582,9.79784922051313,4.29409129247696,0.56,68.5108678053926,716.2644375877,-10373.9312688109,0
21638,29,56,817,9.98220630724752,4.36493493712773,0.56,85.1236411710256,659.921856476506,-17816.2616896344,0
4673,24,23,998,8.44955654270043,3.61235994796777,0.23,96.6730745763339,255.48746207369,-25663.1200248829,1
29596,24,31,615,10.2953944960454,3.61235994796777,0.31,70.9820580530131,824.995265944538,-10789.3615832319,0
14540,21,27,941,9.58465875108751,3.33984878303764,0.27,93.1311731685928,524.102068787798,-22531.6322126243,0
7748,32,54,109,8.95519002452689,4.8164799306237,0.54,22.7048054063771,798.297428482626,1256.83279840901,1
19405,37,55,314,9.87328604380301,5.56905491978365,0.55,45.9166534327646,861.967077517774,-2567.89592001891,1
7495,38,46,502,8.9219914105367,5.71956991761564,0.46,62.2854632301492,548.112969869699,-8895.53466058054,0
17996,26,51,918,9.79790478996106,3.91338994363176,0.51,91.6784356593941,579.456305659547,-21498.1366288634,0
5106,18,55,828,8.53817159780143,2.70926996097583,0.55,85.8522249157055,344.535521541948,-19643.7878810966,0
16682,24,39,439,9.72208557280156,3.61235994796777,0.39,57.1112615501896,770.665645629571,-6148.39872239179,0
31052,22,32,328,10.3434184975256,3.31132995230379,0.32,47.2450785314133,981.137223677154,-2302.6680997345,1
6229,21,21,369,8.73697108525415,3.33984878303764,0.21,51.0178472716308,590.289788606794,-5174.14689061949,0
20332,37,46,472,9.91995127856679,5.56905491978365,0.46,59.8544569167266,789.244129410605,-6935.79113821511,0
32792,30,27,524,10.3979398621842,4.51544993495972,0.27,64.0330798797646,886.654661642844,-7865.01828544704,1
28870,31,43,618,10.270558272657,4.66596493279171,0.43,71.2041544298556,811.451690608634,-10941.6902484301,0
17282,27,37,129,9.75742077640134,4.29409129247696,0.37,25.4432145970304,964.803287155938,1718.65692808533,1
22115,19,21,395,10.0040113903024,2.85978495880782,0.21,53.3283669541534,864.254015289835,-4551.41957645106,1
21651,22,56,559,9.98280692174038,3.31132995230379,0.56,66.7566212630135,776.589501149068,-9422.51680752732,0
8752,23,44,322,9.07703752466176,3.46184495013578,0.44,46.6784175552541,688.749747657073,-3580.86024872772,0
8707,28,22,535,9.07188257882862,4.21441993929574,0.22,64.8963511982779,573.364015463209,-9701.41540314907,1
15581,38,34,64,9.65380750221735,5.71956991761564,0.34,15.7617499584421,990.144072222069,2755.46182309985,1
11008,35,50,165,9.30637756017313,4.89279003035213,0.5,30.0110576991269,830.880873133054,450.492746823113,1
17137,23,56,311,9.74899514766085,3.46184495013578,0.56,45.6291162202956,847.089109646789,-2575.39691968381,1
27131,25,52,312,10.2084322645387,3.49485002168009,0.52,45.7250772540429,956.265507941759,-2053.35138063954,1
29637,25,51,51,10.2967788597126,3.49485002168009,0.51,13.454733409122,1171.60635804508,3787.33712967754,1
10460,22,31,208,9.25531373761891,3.31132995230379,0.31,35.0105162426604,798.618911411303,-538.735846016839,0
32856,34,35,196,10.3998896556364,5.11750992628768,0.35,33.6571981619531,1065.94420966351,1022.44759548724,1
6602,27,34,75,8.79512791241314,4.29409129247696,0.34,17.5870351144629,797.644541506865,1738.24950020053,0
21183,19,32,802,9.96095425218446,2.85978495880782,0.32,84.123959344227,669.384849551131,-17301.6265043193,0
13315,36,49,785,9.49664649824803,5.41853992195166,0.49,82.9821866233663,552.811177280331,-17320.1020755501,0
24340,28,38,528,10.0998763665415,4.21441993929574,0.38,64.3477913763364,813.47676353929,-8354.0017116484,0
17378,37,34,344,9.76296031739915,5.56905491978365,0.34,48.7374209977925,818.625874403869,-3496.69449139628,0
12325,35,43,819,9.41938499891089,4.89279003035213,0.43,85.256392508045,524.662669862107,-18534.6579543388,0
5707,20,45,869,8.64944877053671,3.01029995663981,0.45,88.5353942771589,349.381403006876,-20954.1677377816,0
31406,20,50,190,10.3547542364449,3.01029995663981,0.5,32.9690912279346,1071.77487645864,1153.16708934151,1
24660,29,24,824,10.1129377767183,4.36493493712773,0.24,85.5877221579555,688.022183138813,-17895.8132364882,0
31357,27,23,354,10.353192806623,4.29409129247696,0.23,49.65685834863,963.017517646681,-3013.69847989568,1
32802,37,37,573,10.3982447681231,5.56905491978365,0.37,67.8276465380431,857.841722346633,-9397.49688885843,1
22659,25,33,850,10.0283124029816,3.49485002168009,0.33,87.2982260815039,662.706139202431,-18865.4026955368,0
21342,31,39,648,9.96843224117651,4.66596493279171,0.39,73.4027837451033,724.803204095758,-12266.8294244659,0
19560,20,35,349,9.88124194358881,3.01029995663981,0.35,49.1983816288467,859.115218659946,-3429.32943236325,1
25018,31,23,821,10.1273508447747,4.66596493279171,0.23,85.3890182220638,690.888922668773,-17784.3386211715,0
6894,23,38,245,8.83840674707681,3.46184495013578,0.38,39.0119328535224,683.326539099325,-1839.86680948406,0
24267,32,24,820,10.0968726816861,4.8164799306237,0.24,85.3227210419127,683.00684956693,-17792.0610424207,0
18444,36,30,421,9.8224943933266,5.41853992195166,0.3,55.5819509081302,792.373808302699,-5565.29963563607,0
13310,22,55,781,9.49627091138916,3.31132995230379,0.55,82.7121473546612,567.109070828161,-17131.027196094,0
13357,33,25,193,9.49979587097711,5.24833380191629,0.25,33.3141312191796,852.07866895623,17.2123932632412,1
11651,20,38,757,9.36314729221994,3.01029995663981,0.38,81.0805235955063,548.23738527679,-16465.7819041969,0
24802,33,34,885,10.1186795740627,5.24833380191629,0.34,89.5690930726057,660.427554623513,-20006.2743684732,1
10456,27,54,702,9.25493125530406,4.29409129247696,0.54,77.2639740525548,539.576638414657,-14793.3127531849,0
11784,38,48,345,9.37449795814247,5.71956991761564,0.48,48.8298141446557,728.23823923298,-3955.59331974928,0
11338,32,36,570,9.33591519488425,4.8164799306237,0.36,67.5989932475579,612.138911243758,-10523.4897002652,0
9536,22,41,814,9.16282938930513,3.31132995230379,0.41,84.9242777078574,478.895663049199,-18591.9745674266,0
31498,29,53,129,10.3576793307345,4.36493493712773,0.53,25.4432145970304,1109.58935621495,2445.80179732042,1
21874,31,49,937,9.99305399589517,4.66596493279171,0.49,92.8795243833394,614.04060208173,-21953.2211519177,0
32301,21,55,670,10.3828534684838,3.33984878303764,0.55,74.9902852717158,824.762949447552,-12426.5520797885,0
22655,25,54,670,10.0281358571012,3.49485002168009,0.54,74.9902852717158,736.93129346137,-12873.1208726337,0
6055,36,46,158,8.70863965598719,5.41853992195166,0.46,29.1539035889601,703.570194828522,4.14661403677569,0
22475,23,35,345,10.0201588593398,3.46184495013578,0.35,48.8298141446557,891.793048228122,-3164.64343005165,1
30295,23,44,772,10.3187379613791,3.46184495013578,0.44,82.102593646602,765.209605806847,-15863.4608143407,0
30254,36,46,248,10.3173836861221,5.41853992195166,0.46,39.3261515066441,1009.83272494833,-334.432506488387,1
13895,22,49,356,9.5392843421766,3.31132995230379,0.49,49.8395641158136,774.049984722043,-4012.37995525337,0
6949,34,27,53,8.84635304331433,5.11750992628768,0.27,13.8220005342095,825.998483240497,2117.55332727692,1
14307,34,47,986,9.56850420696633,5.11750992628768,0.47,95.9341030007697,493.305595542444,-24184.1758549595,0
5061,21,46,282,8.52931937121408,3.33984878303764,0.46,42.7936590881951,597.110420006617,-3045.13626668944,0
23496,21,46,185,10.0645854728785,3.33984878303764,0.46,32.389526521121,1002.09431706557,897.507744600376,1
23340,28,32,684,10.0579239058405,4.21441993929574,0.32,75.9900637355756,733.355097498906,-13306.7388800317,0
20733,19,54,728,9.9394819127595,2.85978495880782,0.54,79.0820322632558,694.948704996497,-14858.3300892896,0
24113,26,56,478,10.0905063931317,3.91338994363176,0.56,60.3452669340533,837.38788997187,-6860.69038045855,1
9582,20,53,813,9.16764161744307,3.01029995663981,0.53,84.8577599545292,482.399474443476,-18547.4213925417,0
15598,38,34,459,9.65489797989044,5.71956991761564,0.34,58.7828043590173,732.270414365312,-6864.27448093484,0
4312,17,31,249,8.36915711258883,2.55875496314384,0.31,39.4305760110757,589.197503457037,-2339.06007217268,0
23303,27,29,483,10.0563373866303,4.29409129247696,0.29,60.7524838941384,823.859608485168,-7059.8400106776,0
11064,25,38,185,9.31145187334459,3.49485002168009,0.38,32.389526521121,825.891372618543,45.5864973319974,1
19853,18,49,570,9.89611040819708,2.70926996097583,0.49,67.5989932475579,754.326435283517,-9854.02882504489,0
11840,18,34,480,9.379238908438,2.70926996097583,0.34,60.5083476755953,677.01576419926,-7705.31406346984,0
13370,17,38,177,9.50076867009599,2.55875496314384,0.38,31.450072839821,879.882297054341,443.514011298718,1
11753,23,21,808,9.37186380613285,3.46184495013578,0.21,84.5246943118855,526.482738836307,-18176.5890175045,0
12444,35,46,522,9.42899385801753,4.89279003035213,0.46,63.8753797700615,655.182083291906,-8958.62531550396,0
25010,25,46,709,10.1270310238717,3.49485002168009,0.46,77.7559720482996,744.096155881641,-14020.0220436427,0
19843,29,45,879,9.89560657908525,4.36493493712773,0.45,89.182313698718,614.692863001349,-20041.3795984361,0
9665,24,22,799,9.17626639164243,3.61235994796777,0.22,83.923156369068,485.673280782422,-18077.679176262,0
32937,36,36,127,10.4023519249028,5.41853992195166,0.36,25.1766605395708,1115.65590406521,2512.96446832772,1
28388,19,25,569,10.2537217996449,2.85978495880782,0.25,67.5226730147871,839.870981092587,-9390.15026033843,1
22487,25,38,455,10.0206926434368,3.49485002168009,0.38,58.4507483434534,834.05778245994,-6261.08488592687,1
24672,24,36,228,10.1134242763631,3.61235994796777,0.36,37.2035213660204,983.200919240837,-53.665062821497,1
22648,20,45,658,10.0278268267917,3.01029995663981,0.45,74.1269075165288,744.764485578468,-12477.8932731653,0
22191,26,35,880,10.007442080256,3.91338994363176,0.35,89.2468479953739,643.525336242108,-19931.8838497779,0
4634,33,46,663,8.44117570499232,5.24833380191629,0.46,74.4873792345128,377.547089172057,-14321.6809463737,0
25041,24,46,838,10.1282697605188,3.61235994796777,0.46,86.511322840103,691.16008337365,-18335.6562416595,0
24431,22,45,914,10.1036080966928,3.31132995230379,0.45,91.4243467748457,657.480698495779,-20982.3034464439,0
24215,29,38,341,10.0947275548373,4.36493493712773,0.38,48.4596322056847,906.654890019823,-2987.26816850584,1
24282,36,29,552,10.0974906141039,5.41853992195166,0.29,66.2172576724302,794.277014856705,-9124.04029195621,0
18391,21,25,636,9.81961669349898,3.33984878303764,0.25,72.5281319794804,702.390579511818,-12026.9699236561,1
23426,36,55,192,10.0616017956298,5.41853992195166,0.55,33.1993391364581,984.222693975391,680.010881614061,1
8146,36,28,986,9.00528228820836,5.41853992195166,0.28,95.9341030007697,365.585451547502,-24776.9222821387,0
32273,22,39,416,10.3819862463277,3.31132995230379,0.39,55.1527623092572,943.423107457884,-4682.1081267151,1
29309,23,46,988,10.2856499150745,3.46184495013578,0.46,96.0575073990651,673.33901601046,-23364.2110601555,0
31859,38,34,930,10.3690751956519,5.71956991761564,0.34,92.4381305479359,701.946442163693,-21273.0114664058,0
27306,21,52,97,10.2148617372447,3.33984878303764,0.52,20.9744519670409,1107.27499923184,2910.43735385063,1
25240,26,51,872,10.1361853166551,3.91338994363176,0.51,88.7297723116945,678.068059750936,-19498.9431901539,1
6162,38,21,484,8.72615667915661,5.71956991761564,0.21,60.8337340512978,514.849900856794,-8542.48484832989,0
32923,25,46,400,10.4019267806511,3.49485002168009,0.46,53.766015803622,955.755774048506,-4206.82642571885,1
32777,33,42,723,10.3974823288906,5.24833380191629,0.42,78.734378265277,794.235392951948,-14183.5765302326,0
12101,38,42,744,9.40104337279805,5.71956991761564,0.42,80.1883762263266,545.947721103108,-16065.0486537253,0
12867,25,45,868,9.46242117318499,3.49485002168009,0.45,88.4705437059121,523.556611139322,-20128.5878354148,0
7015,22,27,822,8.85580599253656,3.31132995230379,0.27,85.4552841003459,409.043913013459,-19162.5616012292,1
26184,19,23,902,10.172903816181,2.85978495880782,0.23,90.6594724730952,681.200120047821,-20470.8093140134,0
27576,33,46,793,10.2247011081967,5.24833380191629,0.46,83.5206720194157,722.840118095514,-16733.7858052501,0
13948,36,44,918,9.54309140779554,5.41853992195166,0.44,91.6784356593941,511.145269922418,-21826.3148217008,0
13658,26,51,488,9.52208070952103,3.91338994363176,0.51,61.1580965279524,698.631333634085,-7813.15304226447,0
30958,19,54,261,10.3403867261338,2.85978495880782,0.54,40.6717260115619,1022.97410592983,-564.286001073705,1
22800,17,52,125,10.0345158149425,2.55875496314384,0.52,24.9085795114118,1044.53408483664,2160.87882267601,1
5854,34,55,139,8.67488046725183,5.11750992628768,0.55,26.7541349869118,712.912743974091,385.646802616671,0
20961,31,46,54,9.95041884722056,4.66596493279171,0.46,14.0038175809172,1077.03132773921,3287.37431722949,1
17425,23,23,1010,9.76566123562873,3.46184495013578,0.23,97.4085893803396,539.655066445888,-24775.8682995772,1
27634,29,33,569,10.2268021776166,4.36493493712773,0.33,67.5226730147871,824.384145649755,-9456.60119761364,0
27158,28,29,770,10.2094269412587,4.21441993929574,0.29,81.9667644731205,734.28167515229,-15952.2391125287,1
13346,25,48,764,9.49897199346355,3.49485002168009,0.48,81.5584554435035,573.405794400157,-16563.3697036204,0
5744,29,39,626,8.65591111072806,4.36493493712773,0.39,71.7943946976258,442.921588073385,-12926.1416642963,0
10368,31,22,77,9.24647941859206,4.66596493279171,0.22,17.9084153053672,890.962298232405,2134.79981614297,1
14739,34,50,836,9.59825232083676,5.11750992628768,0.5,86.3797483864832,557.533821496754,-18925.6879589701,0
11062,36,32,678,9.31127109055462,5.41853992195166,0.32,75.5625624565073,555.150617590825,-13987.9416370628,0
12066,37,54,529,9.39814685900071,5.56905491978365,0.54,64.4263266237892,641.009683338702,-9224.63473992399,0
8191,19,27,672,9.0107912695156,2.85978495880782,0.27,75.1336003285737,506.911999909054,-14033.1342092759,0
11514,34,47,147,9.35131896523576,5.11750992628768,0.47,27.7782969639458,852.931155333535,877.738211871512,1
29617,24,54,1022,10.2961037997754,3.61235994796777,0.54,98.1407032080534,662.678662532866,-24567.6990102187,0
20602,24,41,1004,9.93314343744364,3.61235994796777,0.41,97.0412605508606,580.906339592986,-24369.6907754957,0
21099,30,38,260,9.95698092497613,4.51544993495972,0.38,40.5691215406648,919.950200830315,-1049.98546367124,1
7384,19,38,738,8.90707077618269,2.85978495880782,0.38,79.774585122516,456.98469725519,-16289.7417492898,0
10654,33,52,107,9.27369068747694,5.24833380191629,0.52,22.421364849,867.037875698461,1599.6818369902,1
22965,19,53,388,10.0417265967599,2.85978495880782,0.53,52.7121168927321,877.663865419662,-4309.6748721917,1
8513,19,28,920,9.04934968588406,2.85978495880782,0.28,91.8053185745991,415.258135648478,-22344.8748680786,0
15848,19,52,991,9.67079858837839,2.85978495880782,0.52,96.2424315618369,528.718844919909,-24194.2611813809,0
32567,36,34,239,10.3910547847249,5.41853992195166,0.34,38.3791643674333,1033.58200873354,-18.9910878515034,1
26412,21,42,589,10.1815737313145,3.33984878303764,0.42,69.0394637780839,810.537448387592,-10110.7613407791,0
12671,27,45,458,9.44707119679891,4.29409129247696,0.45,58.6998939637181,693.901938831481,-7019.65093488198,0
23887,29,24,726,10.08108965688,4.36493493712773,0.24,78.943081691102,720.172324271257,-14655.0320266991,1
8940,17,56,1008,9.09829086816756,2.55875496314384,0.56,97.2862412460583,395.396783406162,-25400.5803677599,0
9222,19,27,478,9.12934721276665,2.85978495880782,0.27,60.3452669340533,621.449455017836,-7905.57487121407,0
21934,24,48,137,9.99579322332015,3.61235994796777,0.48,26.494768946077,1019.30781259621,1850.11861362373,1
16168,22,23,705,9.69078925908346,3.31132995230379,0.23,77.4750611127015,642.678411177577,-14399.6948927754,1
15020,36,33,214,9.61713792531813,5.41853992195166,0.33,35.6763155481162,863.962969674701,-348.440268204201,1
12541,34,43,597,9.43675855582405,5.11750992628768,0.43,69.6406301449782,620.940104063426,-11266.3694795303,0
21325,34,53,491,9.96763537235988,5.11750992628768,0.53,61.400703257977,794.195779890251,-7427.13689773666,0
25546,27,31,123,10.1482360276027,4.29409129247696,0.31,24.638939162687,1062.86215093222,2304.07960354299,1
17168,28,23,470,9.75080246487048,4.21441993929574,0.23,59.6903260129317,757.969308793726,-7033.68317771921,0
5840,24,26,328,8.67248607582227,3.61235994796777,0.26,47.2450785314133,597.919545947687,-4126.27156739248,0
28831,24,45,537,10.2692064761218,3.61235994796777,0.45,65.0525773273242,854.389596138911,-8402.63591753958,1
14085,31,24,586,9.55286568031047,4.66596493279171,0.24,68.8132194626974,654.691806099709,-10783.9608770205,0
32575,18,48,212,10.391300401993,2.70926996097583,0.48,35.455159599694,1067.7229111695,695.179002476533,1
9846,18,45,544,9.19482056031815,2.70926996097583,0.45,65.5976240096499,605.595337813638,-9821.46845049424,0
4512,26,33,242,8.4144957931779,3.91338994363176,0.33,38.6962784091646,594.646863324125,-2154.92977962361,0
26118,27,31,321,10.1703800107804,4.29409129247696,0.31,46.5835893333419,936.593471009265,-2357.35462682886,1
14820,25,25,504,9.60373289885008,3.49485002168009,0.25,62.4455302826283,711.637945283614,-8191.83829389541,0
17119,33,34,626,9.74794423677478,5.24833380191629,0.34,71.7943946976258,678.692631121995,-11840.7318705574,0
8443,32,44,472,9.0410929746695,4.8164799306237,0.44,59.8544569167266,593.750725035316,-7860.94485389539,0
31123,32,48,906,10.3457023746743,4.8164799306237,0.48,90.9148677844662,710.974605213558,-20436.5552643899,1
21433,29,40,968,9.97268706933713,4.36493493712773,0.4,94.819038188511,599.150009841256,-23061.634058754,0
9533,20,43,818,9.16251474249358,3.01029995663981,0.43,85.1900325684644,479.078121726321,-18722.1918736117,1
26540,38,23,400,10.1864083078862,5.71956991761564,0.23,53.766015803622,888.70145625225,-4542.55526067394,1
7676,22,25,295,8.94585385712759,3.31132995230379,0.25,44.0776191366579,676.505920263245,-2997.65579536645,0
6447,33,40,619,8.77137018531062,5.24833380191629,0.4,71.2780944182946,464.884649811807,-12624.805906101,0
18414,26,35,872,9.82086652384779,3.91338994363176,0.35,88.7297723116945,602.234057818853,-19875.8713538322,1
4740,31,34,385,8.46379241468912,4.66596493279171,0.34,52.4467229762667,517.633257013039,-5891.93278454359,0
7144,19,43,732,8.87402812255634,2.85978495880782,0.43,79.359491775972,452.524841030371,-16122.8758331744,0
27469,20,28,225,10.2208133750776,3.01029995663981,0.28,36.8792598847298,1014.80295352976,163.523395420507,1
8125,36,38,768,9.00270100719794,5.41853992195166,0.38,81.8307987038457,449.847473345249,-17258.1500072026,0
27138,30,43,230,10.2086902387059,4.51544993495972,0.43,37.4188160035738,999.862681046988,-5.79550215016852,1
13411,29,47,399,9.50383054471094,4.36493493712773,0.47,53.6786525908849,736.552015102892,-5267.48015005775,0
6429,28,46,665,8.76857428414169,4.21441993929574,0.46,74.6312745338397,450.500572879319,-14065.764947299,0
16098,35,42,683,9.68645031965368,4.89279003035213,0.42,75.9189142302577,641.897611977768,-13727.2717092603,0
18259,17,33,649,9.81241338813673,2.55875496314384,0.33,73.4753887915449,699.856615468087,-12436.3387446359,0
17829,18,31,361,9.78858162403477,2.70926996097583,0.31,50.2946419366722,832.392491138806,-3858.95347705901,1
12581,36,33,914,9.43994301835113,5.41853992195166,0.33,91.4243467748457,488.952970095811,-21798.3377719896,0
32412,25,55,883,10.3862840035806,3.49485002168009,0.55,89.4402801477588,737.987963819778,-19553.353366701,1
32362,17,41,819,10.3847401739598,2.55875496314384,0.41,85.256392508045,768.043056940722,-17345.7519577557,0
5378,22,30,790,8.59007183682881,3.31132995230379,0.3,83.3189876388047,366.290104395903,-18323.5430966557,1
19375,26,26,978,9.87173885422155,3.91338994363176,0.26,95.4395065802068,573.817356928337,-23523.9222157811,0
14734,31,52,717,9.59791302724276,4.66596493279171,0.52,78.3159652766946,608.587632485278,-14928.578061123,1
24709,27,26,526,10.1149228287182,4.29409129247696,0.26,64.1905500220059,817.352118084198,-8277.03185995706,0
19222,35,35,810,9.86381073538323,4.89279003035213,0.35,84.6580161571234,630.932309556684,-17733.8463013573,1
32808,31,49,772,10.3984276670719,4.66596493279171,0.49,82.102593646602,777.896223891554,-15790.1656905945,1
29097,24,53,289,10.2783903550617,3.61235994796777,0.53,43.4877131715651,986.203260775107,-1368.95525267401,1
6839,19,30,118,8.8303968010981,2.85978495880782,0.3,23.9577928223017,775.405425291466,1007.86020164456,0
4991,34,41,599,8.51539156946961,5.11750992628768,0.41,69.7904375009081,421.515038413555,-12220.6454540843,0
23998,28,33,275,10.0857257725243,4.21441993929574,0.33,42.0931264819983,943.477093774966,-1264.91368140129,1
27304,17,31,797,10.2147884905865,2.55875496314384,0.31,83.7891254216329,734.635564580361,-16818.0762811731,0
18297,17,56,816,9.81449239096457,2.55875496314384,0.56,85.0572182634336,631.315291348153,-17942.0243146533,1
12546,19,37,675,9.43715716865669,2.85978495880782,0.37,75.3482650959784,600.210924782423,-13694.5909367738,0
21000,24,55,419,9.95227771670556,3.61235994796777,0.55,55.410508858401,835.536768166996,-5306.81229375047,1
19375,19,21,262,9.87173885422155,2.85978495880782,0.21,40.774183879332,908.03092304253,-1164.04092751695,1
23484,34,26,383,10.0640746171841,5.11750992628768,0.26,52.2693588028049,871.625962428436,-4197.37347284918,1
21969,24,25,746,9.99738764772918,3.61235994796777,0.25,80.3260196728618,696.242839622638,-15399.0272465062,0
23015,29,32,510,10.0439014562513,4.36493493712773,0.32,62.9242823919932,807.464173579918,-7882.53814816136,0
11937,23,52,871,9.38739809909504,3.46184495013578,0.52,88.6650085348589,505.75779594075,-20311.142068877,0
17326,27,55,625,9.75996354245009,4.29409129247696,0.55,71.7207739247434,688.093468896137,-11767.8083673256,0
15355,21,41,631,9.63919643287492,3.33984878303764,0.41,72.1618223923963,662.779267405979,-12072.8121540192,0
17957,26,31,542,9.7957352900419,3.91338994363176,0.31,65.4421717195083,735.963788492027,-9134.02613501284,0
21798,22,48,369,9.98957350144926,3.31132995230379,0.48,51.0178472716308,872.483881546679,-3853.62529622359,1
20807,24,48,610,9.94304474753458,3.61235994796777,0.48,70.6109699532867,741.989686810173,-11064.6020403062,0
11706,25,56,301,9.36785680985117,3.49485002168009,0.56,44.6630441697933,765.253529369659,-2732.32053054774,0
4872,22,50,669,8.49125980938973,3.31132995230379,0.5,74.9185659309488,396.838542507172,-14422.0892376636,0
11988,21,31,373,9.39166142843655,3.33984878303764,0.31,51.3772264438644,730.757201275182,-4638.72357420807,0
25599,35,55,201,10.1503085672047,4.89279003035213,0.55,34.2247000339231,1002.74022772798,597.589023895916,1
